Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Luis Torrens,,C,2900,SD,LAD,3.75,Stripling,0.321,-1%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leody Taveras,,OF,2900,TEX,@OAK,3.51,Manaea,0.312,-3%,L,S,,2%,,7%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Davis,,OF,2900,TOR,@ATL,4.29,Newcomb,0.310,-3%,L,R,,2%,,7%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Fraley,,OF,2900,SEA,LAA,4.38,Teheran,0.324,0%,R,L,0.180,-1%,0.065,-1%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Haseley,,OF,2900,PHI,@NYY,3.70,Loaisiga,,2%,R,L,0.330,3%,0.159,3%,x,9,,-2%,3%,4%,13.5,13.5,13.5,1.5,25.5,0.0,0.0,0.0,0.0
Thairo Estrada,,2B/SS,2900,NYY,PHI,3.80,Nola,0.274,-11%,R,R,0.337,-1%,0.235,1%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikie Mahtook,,OF,2900,PHI,@NYY,3.70,Loaisiga,0.337,0%,R,R,0.267,-3%,0.165,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Curt Casali,,C,2800,CIN,@CLE,3.74,Clevinger,0.253,-15%,R,R,0.312,-3%,0.153,-5%,x,x,-,0%,0%,0%,8.0,8.0,8.0,2.6,13.4,0.0,0.0,0.0,0.0
Edwin Rios,,1B/3B,2800,LAD,@SD,4.25,Richards,0.264,-11%,R,L,0.424,4%,0.375,12%,x,x,-,0%,0%,0%,10.3,10.3,10.3,3.3,17.2,0.0,0.0,0.0,0.0
Martin Maldonado,,C,2800,HOU,@ARI,5.11,Ray,0.320,-1%,L,R,0.287,2%,0.127,-5%,9,9,0,-1%,0%,0%,5.8,5.8,5.8,1.3,10.2,5.6,2.0,0.0,0.0
Ryan O'Hearn,,1B,2800,KC,CHC,3.74,Darvish,0.318,-1%,R,L,0.338,6%,0.251,11%,3,,1,1%,-1%,0%,7.2,7.2,7.2,-0.4,14.7,7.7,2.8,0.0,0.0
Andy Young,,3B,2800,ARI,HOU,4.39,McCullers,0.325,0%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0
Taylor Ward,,OF,2800,LAA,@SEA,4.62,Gonzales,0.316,-2%,L,R,0.301,2%,0.175,6%,,7,,-3%,3%,0%,5.4,5.4,5.4,0.0,10.8,7.2,2.6,0.0,0.0
Orlando Arcia,,SS,2800,MIL,@CWS,4.03,Keuchel,0.310,-3%,L,R,0.291,7%,0.104,2%,8,8,1,-2%,0%,-1%,5.6,5.6,5.6,1.9,9.3,5.5,2.0,0.0,0.0
Yu Chang,,3B,2800,CLE,CIN,4.76,Antone,,-1%,R,R,0.280,-3%,0.149,-3%,x,x,-,0%,0%,0%,3.5,3.5,3.5,-1.4,8.4,0.0,0.0,0.0,0.0
Erik Gonzalez,,3B/SS,2800,PIT,MIN,4.13,Dobnak,,-1%,R,R,0.276,-3%,0.092,-9%,7,,2,-1%,1%,0%,4.6,4.6,4.6,-0.9,10.1,5.4,1.9,0.0,0.0
Matt Thaiss,,1B/3B,2800,LAA,@SEA,4.62,Gonzales,0.331,0%,L,L,,-6%,,-17%,,x,,0%,0%,0%,4.0,4.0,4.0,0.4,7.6,0.0,0.0,0.0,0.0
Santiago Espinal,,SS,2800,TOR,@ATL,4.29,Newcomb,0.310,-3%,L,R,,2%,,7%,x,x,-,0%,0%,0%,1.0,1.0,1.0,-0.7,2.7,0.0,0.0,0.0,0.0
Cheslor Cuthbert,,1B/3B,2800,CWS,MIL,4.47,Houser,0.279,-8%,R,R,0.246,-11%,0.089,-21%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Webster Rivas,,C,2800,SD,LAD,3.75,Stripling,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jorge Mateo,,SS,2800,SD,LAD,3.75,Stripling,0.321,-1%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eli White,,2B,2800,TEX,@OAK,3.51,Manaea,0.312,-3%,L,R,,2%,,7%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scott Schebler,,OF,2800,ATL,TOR,4.71,Ryu,0.307,-5%,L,L,0.320,-1%,0.185,-3%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Braden Bishop,,OF,2800,SEA,LAA,4.38,Teheran,0.300,-5%,R,R,0.143,-5%,0.000,-9%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Wisdom,,1B/3B,2800,SEA,LAA,4.38,Teheran,0.300,-5%,R,R,0.321,-1%,0.234,1%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat Valaika,,2B/3B,2800,BAL,MIA,4.10,TBA,,%,,R,,%,,%,,x,,0%,0%,0%,7.7,7.7,7.7,2.2,13.2,0.0,0.0,0.0,0.0
Nick Martini,,OF,2800,PHI,@NYY,3.70,Loaisiga,,2%,R,L,0.356,5%,0.123,-4%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Mathis,,C,2700,TEX,@OAK,3.51,Manaea,0.312,-3%,L,R,0.268,8%,0.110,19%,x,x,-,0%,0%,0%,9.5,9.5,9.5,8.8,10.2,0.0,0.0,0.0,0.0
Jake Cave,,OF,2700,MIN,@PIT,5.37,Williams,0.332,2%,R,L,0.349,3%,0.204,1%,5,,2,0%,1%,0%,8.0,8.0,8.0,-0.5,16.5,7.9,2.9,0.0,0.0
Max Stassi,,C,2700,LAA,@SEA,4.62,Gonzales,0.316,-2%,L,R,0.244,-2%,0.133,5%,,8,,-3%,3%,0%,9.4,9.4,9.4,1.4,17.4,5.8,2.1,0.0,0.0
Adam Engel,,OF,2700,CWS,MIL,4.47,Houser,0.279,-8%,R,R,0.270,-3%,0.110,-6%,x,x,-,0%,0%,0%,7.1,7.1,7.1,0.6,13.7,0.0,0.0,0.0,0.0
Robbie Grossman,,OF,2700,OAK,TEX,4.49,Gibson,0.349,5%,R,S,0.306,-7%,0.107,-11%,,6,,-4%,-2%,0%,6.0,6.0,6.0,-0.2,12.2,6.3,2.3,0.0,0.0
Matt Beaty,,1B/3B,2700,LAD,@SD,4.25,Richards,0.264,-11%,R,L,0.348,5%,0.217,10%,x,x,-,0%,0%,0%,5.3,5.3,5.3,-0.9,11.4,0.0,0.0,0.0,0.0
Edward Olivares,,OF,2700,SD,LAD,3.75,Stripling,0.321,-1%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,5.2,5.2,5.2,0.0,10.4,0.0,0.0,0.0,0.0
Michael Hermosillo,,OF,2700,LAA,@SEA,4.62,Gonzales,0.316,-2%,L,R,0.308,2%,0.133,5%,,x,,0%,0%,0%,3.5,3.5,3.5,-2.2,9.2,0.0,0.0,0.0,0.0
Travis Jankowski,,OF,2700,CIN,@CLE,3.74,Clevinger,0.305,-4%,R,L,0.311,10%,0.089,22%,x,x,-,0%,0%,0%,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0
Ehire Adrianza,,3B/SS,2700,MIN,@PIT,5.37,Williams,0.332,2%,R,S,0.305,-2%,0.142,2%,9,,0,0%,1%,0%,3.3,3.3,3.3,0.4,6.2,5.2,1.9,0.0,0.0
Kyle Farmer,,2B/3B,2700,CIN,@CLE,3.74,Clevinger,0.253,-15%,R,R,0.263,-5%,0.153,-3%,x,x,-,0%,0%,0%,2.7,2.7,2.7,-2.0,7.3,0.0,0.0,0.0,0.0
Austin Allen,,C,2700,OAK,TEX,4.49,Gibson,0.349,5%,R,L,0.255,-1%,0.073,-4%,,x,,0%,0%,0%,1.7,1.7,1.7,0.1,3.2,0.0,0.0,0.0,0.0
Jared Walsh,,1B,2700,LAA,@SEA,4.62,Gonzales,0.331,0%,L,L,,-6%,,-17%,,x,,0%,0%,0%,0.7,0.7,0.7,-0.5,1.8,0.0,0.0,0.0,0.0
Luke Maile,,C,2700,PIT,MIN,4.13,Dobnak,,-1%,R,R,0.270,-1%,0.082,-17%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ji-Hwan Bae,,2B/SS,2700,PIT,MIN,4.13,Dobnak,,1%,R,L,,2%,,3%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rodolfo Castro,,2B/SS,2700,PIT,MIN,4.13,Dobnak,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian Kelley,,C,2700,PIT,MIN,4.13,Dobnak,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mason Martin,,1B/OF,2700,PIT,MIN,4.13,Dobnak,,1%,R,L,,2%,,3%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oneil Cruz,,SS,2700,PIT,MIN,4.13,Dobnak,,1%,R,L,,2%,,3%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Freitas,,1B,2700,MIL,@CWS,4.03,Keuchel,0.310,-3%,L,R,0.216,-1%,0.093,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tim Federowicz,,C,2700,TEX,@OAK,3.51,Manaea,0.312,-3%,L,R,0.270,1%,0.121,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Forrest Wall,,OF,2700,TOR,@ATL,4.29,Newcomb,,%,L,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Kivlehan,,1B,2700,TOR,@ATL,4.29,Newcomb,0.310,-3%,L,R,0.348,3%,0.250,12%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan McKenna,,OF,2700,BAL,MIA,4.10,TBA,,%,,R,,%,,%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dilson Herrera,,1B,2700,BAL,MIA,4.10,TBA,,%,,R,,%,,%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Mountcastle,,OF,2700,BAL,MIA,4.10,TBA,,%,,R,,%,,%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramon Urias,,SS,2700,BAL,MIA,4.10,TBA,,%,,,,%,,%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Higashioka,,C,2700,NYY,PHI,3.80,Nola,0.274,-11%,R,R,0.249,-5%,0.159,-4%,,9,,-1%,5%,5%,0.0,0.0,0.0,0.0,0.0,4.5,1.7,0.0,0.0
Estevan Florial,,OF,2700,NYY,PHI,3.80,Nola,,%,R,,,%,,%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Cronenworth,,1B,2600,SD,LAD,3.75,Stripling,0.277,-10%,R,L,,2%,,3%,5,5,2,-2%,-1%,0%,9.2,9.2,9.2,4.3,14.1,6.3,2.4,0.0,0.0
Phillip Evans,,3B,2600,PIT,MIN,4.13,Dobnak,,-1%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,7.4,7.4,7.4,2.7,12.0,0.0,0.0,0.0,0.0
Chad Pinder,,2B/OF,2600,OAK,TEX,4.49,Gibson,0.319,-1%,R,R,0.295,-5%,0.173,-2%,,x,,0%,0%,0%,6.4,6.4,6.4,-0.9,13.7,0.0,0.0,0.0,0.0
Isiah Kiner-Falefa,,3B,2600,TEX,@OAK,3.51,Manaea,0.312,-3%,L,R,0.308,4%,0.119,16%,7,8,1,-2%,-2%,0%,6.4,6.4,6.4,-0.3,13.1,5.8,2.2,0.0,0.0
Sandy Leon,,C,2600,CLE,CIN,4.76,Antone,,1%,R,S,0.240,-6%,0.107,-9%,8,,0,2%,0%,-1%,1.7,1.7,1.7,0.3,3.0,4.8,1.8,0.0,0.0
Jake Lamb,,1B/3B,2600,ARI,HOU,4.39,McCullers,0.279,-10%,R,L,0.290,3%,0.133,-8%,x,x,-,0%,0%,0%,1.4,1.4,1.4,-1.1,3.8,0.0,0.0,0.0,0.0
Alex Blandino,,2B/3B,2600,CIN,@CLE,3.74,Clevinger,0.253,-15%,R,R,0.289,-3%,0.100,-8%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Elmore,,3B/OF,2600,CLE,CIN,4.76,Antone,,-1%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beau Taylor,,C,2600,CLE,CIN,4.76,Antone,,1%,R,L,0.333,2%,0.269,6%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steven Baron,,C,2600,CLE,CIN,4.76,Antone,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bo Naylor,,C,2600,CLE,CIN,4.76,Antone,,1%,R,L,,2%,,3%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Freeman,,SS,2600,CLE,CIN,4.76,Antone,,-1%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
George Valera,,OF,2600,CLE,CIN,4.76,Antone,,1%,R,L,,2%,,3%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Susac,,C,2600,PIT,MIN,4.13,Dobnak,,-1%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taylor Trammell,,OF,2600,SD,LAD,3.75,Stripling,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Owen Miller,,SS,2600,SD,LAD,3.75,Stripling,0.321,-1%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tucupita Marcano,,3B/SS,2600,SD,LAD,3.75,Stripling,0.277,-10%,R,L,,2%,,3%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabriel Arias,,SS,2600,SD,LAD,3.75,Stripling,0.321,-1%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juniel Querecuto,,3B/SS,2600,ARI,HOU,4.39,McCullers,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian O'Keefe,,C,2600,SEA,LAA,4.38,Teheran,,%,R,,,%,,%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sam Haggerty,,2B,2600,SEA,LAA,4.38,Teheran,0.324,0%,R,S,,2%,,3%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jahmai Jones,,OF,2600,LAA,@SEA,4.62,Gonzales,,%,L,,,%,,%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Donovan Walton,,SS,2600,SEA,LAA,4.38,Teheran,0.324,0%,R,L,,2%,,3%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phil Gosselin,,3B/OF,2600,PHI,@NYY,3.70,Loaisiga,0.337,0%,R,R,0.165,-7%,0.053,-9%,7,,0,-3%,3%,4%,21.0,21.0,21.0,1.2,40.8,5.9,2.3,0.0,0.0
Mike Tauchman,,OF,2600,NYY,PHI,3.80,Nola,0.293,-7%,R,L,0.329,0%,0.229,10%,7,,-1,-1%,3%,4%,7.0,7.0,7.0,-5.1,19.1,5.6,2.2,0.0,0.0
Tyler Stephenson,,C,2500,CIN,@CLE,3.74,Clevinger,0.253,-15%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,23.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0
Scott Heineman,,OF,2500,TEX,@OAK,3.51,Manaea,0.312,-3%,L,R,0.245,1%,0.033,1%,9,7,-2,-3%,-2%,0%,7.0,7.0,7.0,-1.1,15.1,5.6,2.2,0.0,0.0
Dustin Garneau,,C,2500,HOU,@ARI,5.11,Ray,0.320,-1%,L,R,0.316,1%,0.153,2%,x,x,-,0%,0%,0%,10.5,10.5,10.5,5.6,15.4,0.0,0.0,0.0,0.0
Jose Marmolejos,,OF,2500,SEA,LAA,4.38,Teheran,0.324,0%,R,L,,2%,,3%,,8,,-5%,2%,0%,3.4,3.4,3.4,-3.2,10.0,5.5,2.2,0.0,0.0
Jack Mayfield,,2B/SS,2500,HOU,@ARI,5.11,Ray,0.320,-1%,L,R,,2%,,7%,x,x,-,0%,0%,0%,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0
Austin Barnes,,C,2500,LAD,@SD,4.25,Richards,0.316,-6%,R,R,0.265,-7%,0.106,-15%,x,x,-,0%,0%,0%,2.3,2.3,2.3,0.1,4.6,0.0,0.0,0.0,0.0
Matt Davidson,,1B/3B,2500,CIN,@CLE,3.74,Clevinger,0.253,-15%,R,R,0.300,-5%,0.184,-4%,x,x,-,0%,0%,0%,2.5,2.5,2.5,-1.0,6.0,0.0,0.0,0.0,0.0
Michael Lorenzen,,OF,2500,CIN,@CLE,3.74,Clevinger,,%,R,,0.349,%,0.259,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albert Almora Jr.,,OF,2500,CHC,@KC,5.26,Bubic,,2%,L,R,0.318,4%,0.125,0%,x,x,-,0%,0%,0%,2.3,2.3,2.3,0.3,4.4,0.0,0.0,0.0,0.0
Ryan Goins,,3B/OF,2500,CWS,MIL,4.47,Houser,0.334,-1%,R,L,0.252,-3%,0.072,-11%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Hudson,,C,2500,SEA,LAA,4.38,Teheran,0.300,-5%,R,R,,-2%,,-2%,,x,,0%,0%,0%,1.7,1.7,1.7,-1.2,4.6,0.0,0.0,0.0,0.0
Francisco Pena,,C,2500,CIN,@CLE,3.74,Clevinger,0.253,-15%,R,R,0.237,-5%,0.051,-15%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alfredo Rodriguez,,SS,2500,CIN,@CLE,3.74,Clevinger,0.253,-15%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark Payton,,OF,2500,CIN,@CLE,3.74,Clevinger,0.305,-4%,R,L,,2%,,3%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jose Garcia,,SS,2500,CIN,@CLE,3.74,Clevinger,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sheldon Neuse,,2B,2500,OAK,TEX,4.49,Gibson,0.319,-1%,R,R,,-2%,,-2%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andy Burns,,1B,2500,TOR,@ATL,4.29,Newcomb,0.310,-3%,L,R,,2%,,7%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drew Waters,,OF,2500,ATL,TOR,4.71,Ryu,0.307,-5%,L,L,,-6%,,-17%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ronnie Dawson,,OF,2500,HOU,@ARI,5.11,Ray,0.267,-12%,L,L,,-6%,,-17%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Knapp,,C,2500,PHI,@NYY,3.70,Loaisiga,,2%,R,S,0.270,-2%,0.123,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Duffy,,3B/SS,2500,NYY,PHI,3.80,Nola,0.274,-11%,R,R,,-2%,,-2%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rosell Herrera,,2B/OF,2500,NYY,PHI,3.80,Nola,0.293,-7%,R,S,0.290,4%,0.096,-3%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan McBroom,,1B/OF,2400,KC,CHC,3.74,Darvish,0.268,-12%,R,R,0.313,-2%,0.040,-10%,x,x,-,0%,0%,0%,5.6,5.6,5.6,-1.1,12.3,0.0,0.0,0.0,0.0
Nicky Delmonico,,OF,2400,CWS,MIL,4.47,Houser,0.334,-1%,R,L,0.287,-2%,0.147,-2%,x,x,-,0%,0%,0%,3.2,3.2,3.2,0.2,6.1,0.0,0.0,0.0,0.0
Abraham Toro,,3B,2400,HOU,@ARI,5.11,Ray,0.320,-1%,L,S,,2%,,7%,6,7,2,0%,0%,0%,3.4,3.4,3.4,-1.3,8.1,7.7,3.2,0.0,0.0
Adolis Garcia,,OF,2400,TEX,@OAK,3.51,Manaea,0.312,-3%,L,R,,2%,,7%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark Mathias,,OF,2400,MIL,@CWS,4.03,Keuchel,0.310,-3%,L,R,,2%,,7%,7,x,0,-3%,0%,0%,0.0,0.0,0.0,0.0,0.0,5.6,2.3,0.0,0.0
Corey Ray,,OF,2400,MIL,@CWS,4.03,Keuchel,,%,L,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keon Broxton,,OF,2400,MIL,@CWS,4.03,Keuchel,0.310,-3%,L,R,0.322,7%,0.181,6%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brennen Davis,,OF,2400,CHC,@KC,5.26,Bubic,,2%,L,R,,2%,,7%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jose Lobaton,,C,2400,CHC,@KC,5.26,Bubic,,2%,L,S,0.176,-4%,0.057,-4%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonah Heim,,C,2400,OAK,TEX,4.49,Gibson,0.349,5%,R,S,,2%,,3%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlos Perez,,C,2400,OAK,TEX,4.49,Gibson,0.319,-1%,R,R,,-2%,,-2%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nate Orf,,2B/OF,2400,OAK,TEX,4.49,Gibson,0.319,-1%,R,R,,-2%,,-2%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Campbell,,1B/3B,2400,OAK,TEX,4.49,Gibson,0.319,-1%,R,R,,-2%,,-2%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Morales,,C,2400,ATL,TOR,4.71,Ryu,,%,L,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pete Kozma,,SS,2400,ATL,TOR,4.71,Ryu,0.283,-9%,L,R,0.223,0%,0.125,4%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Braden Shewmake,,SS,2400,ATL,TOR,4.71,Ryu,0.307,-5%,L,L,,-6%,,-17%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamie Ritchie,,C,2400,HOU,@ARI,5.11,Ray,0.320,-1%,L,R,,2%,,7%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex De Goti,,2B/SS,2400,HOU,@ARI,5.11,Ray,0.320,-1%,L,R,,2%,,7%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Tanielu,,2B/3B,2400,HOU,@ARI,5.11,Ray,,%,L,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drew Ferguson,,OF,2400,HOU,@ARI,5.11,Ray,,%,L,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chas McCormick,,OF,2400,HOU,@ARI,5.11,Ray,,%,L,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taylor Jones,,1B,2400,HOU,@ARI,5.11,Ray,0.320,-1%,L,R,,2%,,7%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trayce Thompson,,OF,2400,ARI,HOU,4.39,McCullers,0.325,0%,R,R,0.153,-9%,0.075,-11%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wyatt Mathisen,,2B/3B,2400,ARI,HOU,4.39,McCullers,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arismendy Alcantara,,2B/SS,2400,LAA,@SEA,4.62,Gonzales,0.316,-2%,L,S,0.088,-4%,0.023,-1%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jose Rojas,,2B,2400,LAA,@SEA,4.62,Gonzales,,%,L,,,%,,%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Marsh,,OF,2400,LAA,@SEA,4.62,Gonzales,,%,L,,,%,,%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
