Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Corey Ray,,OF,2500,MIL,CWS,4.25,Giolito,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keon Broxton,,OF,2500,MIL,CWS,4.25,Giolito,0.313,-2%,R,R,0.242,-8%,0.155,-5%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eli White,,2B,2500,TEX,@OAK,3.39,Luzardo,,2%,L,R,,2%,,7%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Forrest Wall,,OF,2500,TOR,@ATL,3.64,Fried,,%,L,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Kivlehan,,1B,2500,TOR,@ATL,3.64,Fried,0.326,0%,L,R,0.348,3%,0.250,12%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Bemboom,,C,2500,LAA,@SEA,5.20,Dunn,,1%,R,L,0.114,-4%,0.020,-6%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian O'Keefe,,C,2500,SEA,LAA,3.80,Heaney,,%,L,,,%,,%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sam Haggerty,,2B,2500,SEA,LAA,3.80,Heaney,0.335,2%,L,S,,2%,,7%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Donovan Walton,,SS,2500,SEA,LAA,3.80,Heaney,0.296,-5%,L,L,,-6%,,-17%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lewis Brinson,,OF,2500,MIA,@BAL,4.24,Means,0.317,-2%,L,R,0.272,7%,0.139,13%,x,8,,8%,2%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eddy Alvarez,,3B/SS,2500,MIA,@BAL,4.24,Means,0.244,-12%,L,L,,-6%,,-17%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jose Devers,,SS,2500,MIA,@BAL,4.24,Means,0.244,-12%,L,L,,-6%,,-17%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jazz Chisholm,,SS,2500,MIA,@BAL,4.24,Means,,%,L,,,%,,%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jesus Sanchez,,OF,2500,MIA,@BAL,4.24,Means,0.244,-12%,L,L,,-6%,,-17%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicky Delmonico,,OF,2400,CWS,@MIL,3.75,Woodruff,0.328,-1%,R,L,0.287,-2%,0.147,-2%,x,x,-,0%,0%,0%,3.2,3.2,3.2,0.2,6.1,0.0,0.0,0.0,0.0
Jose Marmolejos,,OF,2400,SEA,LAA,3.80,Heaney,0.296,-5%,L,L,,-6%,,-17%,,x,,0%,0%,0%,3.4,3.4,3.4,-3.2,10.0,0.0,0.0,0.0,0.0
Danny Mendick,,2B/SS,2400,CWS,@MIL,3.75,Woodruff,0.251,-15%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,3.0,3.0,3.0,-0.6,6.6,0.0,0.0,0.0,0.0
Ryan Cordell,,OF,2400,NYM,@WAS,3.80,Corbin,0.300,-5%,L,R,0.248,-1%,0.110,-1%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rene Rivera,,C,2400,NYM,@WAS,3.80,Corbin,0.300,-5%,L,R,0.313,1%,0.188,5%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vimael Machin,,2B,2400,OAK,TEX,4.11,Lynn,0.338,3%,R,L,,2%,,3%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albert Almora Jr.,,OF,2400,CHC,KC,4.45,Singer,,-1%,R,R,0.294,-3%,0.127,1%,x,x,-,0%,0%,0%,2.3,2.3,2.3,0.3,4.4,0.0,0.0,0.0,0.0
Joe Hudson,,C,2400,SEA,LAA,3.80,Heaney,0.335,2%,L,R,,2%,,7%,,x,,0%,0%,0%,1.7,1.7,1.7,-1.2,4.6,0.0,0.0,0.0,0.0
Tim Federowicz,,C,2400,TEX,@OAK,3.39,Luzardo,,2%,L,R,0.270,1%,0.121,2%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ronnie Dawson,,OF,2400,HOU,@ARI,5.06,Bumgarner,0.241,-18%,L,L,,-6%,,-17%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Mathis,,C,2300,TEX,@OAK,3.39,Luzardo,,2%,L,R,0.268,8%,0.110,19%,,x,,0%,0%,0%,9.5,9.5,9.5,8.8,10.2,0.0,0.0,0.0,0.0
Isiah Kiner-Falefa,,3B,2300,TEX,@OAK,3.39,Luzardo,,2%,L,R,0.308,4%,0.119,16%,,7,,-2%,-1%,0%,6.2,6.2,6.2,-1.1,13.5,6.1,2.7,0.0,0.0
Dustin Garneau,,C,2300,HOU,@ARI,5.06,Bumgarner,0.311,-3%,L,R,0.316,1%,0.153,2%,,x,,0%,0%,0%,10.5,10.5,10.5,5.6,15.4,0.0,0.0,0.0,0.0
Jack Mayfield,,2B/SS,2300,HOU,@ARI,5.06,Bumgarner,0.311,-3%,L,R,,2%,,7%,,x,,0%,0%,0%,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0
Abraham Toro,,3B,2300,HOU,@ARI,5.06,Bumgarner,0.311,-3%,L,S,,2%,,7%,,8,,0%,0%,0%,2.3,2.3,2.3,-2.3,6.8,7.1,3.1,0.0,0.0
Anthony Garcia,,OF,2300,LAD,@SD,4.19,Lamet,,%,R,,,%,,%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zach McKinstry,,SS,2300,LAD,@SD,4.19,Lamet,0.346,3%,R,L,,2%,,3%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cody Thomas,,OF,2300,LAD,@SD,4.19,Lamet,0.346,3%,R,L,,2%,,3%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keibert Ruiz,,C,2300,LAD,@SD,4.19,Lamet,0.346,3%,R,S,,2%,,3%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DJ Peters,,OF,2300,LAD,@SD,4.19,Lamet,0.261,-11%,R,R,,-2%,,-2%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Raley,,OF,2300,LAD,@SD,4.19,Lamet,0.346,3%,R,L,,2%,,3%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rocky Gale,,C,2300,LAD,@SD,4.19,Lamet,0.261,-11%,R,R,,-2%,,-2%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Vaughn,,1B,2300,CWS,@MIL,3.75,Woodruff,0.251,-15%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Romine,,2B/OF,2300,CWS,@MIL,3.75,Woodruff,0.328,-1%,R,S,0.240,-1%,0.053,-7%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luis Gonzalez,,OF,2300,CWS,@MIL,3.75,Woodruff,0.328,-1%,R,L,,2%,,3%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yermin Mercedes,,C,2300,CWS,@MIL,3.75,Woodruff,0.251,-15%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seby Zavala,,C,2300,CWS,@MIL,3.75,Woodruff,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brennen Davis,,OF,2300,CHC,KC,4.45,Singer,,-1%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jose Lobaton,,C,2300,CHC,KC,4.45,Singer,,1%,R,S,0.256,1%,0.125,1%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andy Burns,,1B,2300,TOR,@ATL,3.64,Fried,0.326,0%,L,R,,2%,,7%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamie Ritchie,,C,2300,HOU,@ARI,5.06,Bumgarner,0.311,-3%,L,R,,2%,,7%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex De Goti,,2B/SS,2300,HOU,@ARI,5.06,Bumgarner,0.311,-3%,L,R,,2%,,7%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Tanielu,,2B/3B,2300,HOU,@ARI,5.06,Bumgarner,,%,L,,,%,,%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drew Ferguson,,OF,2300,HOU,@ARI,5.06,Bumgarner,,%,L,,,%,,%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chas McCormick,,OF,2300,HOU,@ARI,5.06,Bumgarner,,%,L,,,%,,%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taylor Jones,,1B,2300,HOU,@ARI,5.06,Bumgarner,0.311,-3%,L,R,,2%,,7%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan McKenna,,OF,2300,BAL,MIA,4.76,Lopez,0.292,-6%,R,R,,-2%,,-2%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dilson Herrera,,1B,2300,BAL,MIA,4.76,Lopez,0.292,-6%,R,R,,-2%,,-2%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Mountcastle,,OF,2300,BAL,MIA,4.76,Lopez,0.292,-6%,R,R,,-2%,,-2%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramon Urias,,SS,2300,BAL,MIA,4.76,Lopez,,%,R,,,%,,%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scott Heineman,,OF,2200,TEX,@OAK,3.39,Luzardo,,2%,L,R,0.245,1%,0.033,1%,,6,,-3%,-2%,0%,9.3,9.3,9.3,1.3,17.4,6.6,3.0,0.0,0.0
Ryan McBroom,,1B/OF,2200,KC,@CHC,3.05,Hendricks,0.294,-6%,R,R,0.313,-2%,0.040,-10%,5,x,0,3%,-1%,-9%,6.0,6.0,6.0,-1.2,13.2,5.8,2.6,0.0,0.0
Jake Noll,,2B,2200,WAS,NYM,4.70,Matz,0.329,1%,L,R,,2%,,7%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MJ Melendez,,C,2200,KC,@CHC,3.05,Hendricks,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Descalso,,2B,2200,CHC,KC,4.45,Singer,,1%,R,L,0.303,0%,0.151,-4%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P.J. Higgins,,C,2200,CHC,KC,4.45,Singer,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicky Lopez,,2B/SS,2100,KC,@CHC,3.05,Hendricks,0.285,-8%,R,L,0.251,-4%,0.088,-7%,x,x,-,0%,0%,0%,3.2,3.2,3.2,0.2,6.1,0.0,0.0,0.0,0.0
Tres Barrera,,C,2100,WAS,NYM,4.70,Matz,0.329,1%,L,R,,2%,,7%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Snyder,,3B,2100,WAS,NYM,4.70,Matz,0.329,1%,L,R,,2%,,7%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luis Garcia,,2B/SS,2100,WAS,NYM,4.70,Matz,0.321,-1%,L,L,,-6%,,-17%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kelvin Gutierrez,,3B,2100,KC,@CHC,3.05,Hendricks,0.294,-6%,R,R,0.228,-4%,0.040,-10%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Palacios,,OF,2100,TOR,@ATL,3.64,Fried,0.300,-5%,L,L,,-6%,,-17%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brett Phillips,,OF,2000,KC,@CHC,3.05,Hendricks,0.285,-8%,R,L,0.250,-3%,0.145,2%,x,x,-,0%,0%,0%,6.2,6.2,6.2,-3.8,16.2,0.0,0.0,0.0,0.0
Rob Refsnyder,,1B,2000,TEX,@OAK,3.39,Luzardo,,2%,L,R,0.275,-1%,0.094,-6%,,8,,-2%,-1%,0%,6.5,6.5,6.5,5.8,7.2,4.5,2.3,0.0,0.0
Bubba Starling,,OF,2000,KC,@CHC,3.05,Hendricks,0.294,-6%,R,R,,-2%,,-2%,9,x,-1,0%,0%,0%,2.4,2.4,2.4,0.1,4.7,5.0,2.5,0.0,0.0
Oscar Hernandez,,C,2000,KC,@CHC,3.05,Hendricks,0.294,-6%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
Adolis Garcia,,OF,2000,TEX,@OAK,3.39,Luzardo,,2%,L,R,,2%,,7%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emilio Bonifacio,,OF,2000,WAS,NYM,4.70,Matz,0.329,1%,L,S,,2%,,7%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Rodriguez,,C,2000,NYM,@WAS,3.80,Corbin,,%,L,,,%,,%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Mazeika,,C,2000,NYM,@WAS,3.80,Corbin,,%,L,,,%,,%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ali Sanchez,,C,2000,NYM,@WAS,3.80,Corbin,,%,L,,,%,,%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Hager,,1B/2B,2000,NYM,@WAS,3.80,Corbin,0.300,-5%,L,R,,2%,,7%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yadiel Hernandez,,OF,2000,WAS,NYM,4.70,Matz,,%,L,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jarrett Parker,,OF,2000,NYM,@WAS,3.80,Corbin,0.285,-8%,L,L,0.223,-9%,0.123,-18%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Dini,,C,2000,KC,@CHC,3.05,Hendricks,0.294,-6%,R,R,0.241,-3%,0.143,-3%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sebastian Rivero,,C,2000,KC,@CHC,3.05,Hendricks,0.294,-6%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Heath,,OF,2000,KC,@CHC,3.05,Hendricks,0.285,-8%,R,L,,2%,,3%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Pratto,,1B,2000,KC,@CHC,3.05,Hendricks,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeison Guzman,,SS,2000,KC,@CHC,3.05,Hendricks,0.285,-8%,R,L,,2%,,3%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bobby Witt Jr.,,SS,2000,KC,@CHC,3.05,Hendricks,0.294,-6%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Reynolds,,2B/3B,2000,KC,@CHC,3.05,Hendricks,0.294,-6%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Isbel,,OF,2000,KC,@CHC,3.05,Hendricks,0.285,-8%,R,L,,2%,,3%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Humberto Arteaga,,2B/SS,2000,KC,@CHC,3.05,Hendricks,0.294,-6%,R,R,0.204,-7%,0.035,-16%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cam Gallagher,,C,2000,KC,@CHC,3.05,Hendricks,0.294,-6%,R,R,0.292,-2%,0.112,-9%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meibrys Viloria,,C,2000,KC,@CHC,3.05,Hendricks,0.285,-8%,R,L,0.270,-1%,0.096,-6%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erick Mejia,,3B/OF,2000,KC,@CHC,3.05,Hendricks,0.285,-8%,R,S,,2%,,3%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Ciuffo,,C,2000,TEX,@OAK,3.39,Luzardo,,-4%,L,L,,-6%,,-17%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Jung,,3B,2000,TEX,@OAK,3.39,Luzardo,,2%,L,R,,2%,,7%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sherten Apostel,,3B,2000,TEX,@OAK,3.39,Luzardo,,2%,L,R,,2%,,7%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yadiel Rivera,,3B/SS,2000,TEX,@OAK,3.39,Luzardo,,2%,L,R,0.255,0%,0.050,-8%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
